,id,email,device_mac_id,ip,location,time_to_attempt,rejection_reason,is_suspicious,scenario,email_attempts_5m,email_attempts_10m,email_attempts_1h,seconds_since_email_last_attempt,seconds_since_ip_last_attempt,ip_attempts_5m,ip_attempts_10m,hour_sin,hour_cos
2785,2786,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:12:58+00:00,invalid_password,1,brute_force_same_account,10,10,11,970505,970505,2,5,0.9659258262890683,0.25881904510252074
2786,2787,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:12:58+00:00,too_many_attempts,1,brute_force_same_account,11,11,12,970505,970505,2,5,0.9659258262890683,0.25881904510252074
2787,2788,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:12:58+00:00,blocked_ip,1,brute_force_same_account,12,12,13,970505,970505,1,1,0.9659258262890683,0.25881904510252074
2788,2789,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:13:02+00:00,blocked_ip,1,brute_force_same_account,13,13,14,970501,970501,1,1,0.9659258262890683,0.25881904510252074
2789,2790,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:14:01+00:00,blocked_ip,1,brute_force_same_account,14,14,15,970442,970442,2,2,0.9659258262890683,0.25881904510252074
2790,2791,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:14:10+00:00,invalid_password,1,brute_force_same_account,15,15,16,970433,970433,1,3,0.9659258262890683,0.25881904510252074
2791,2792,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:14:14+00:00,invalid_password,1,brute_force_same_account,16,16,17,970429,970429,1,1,0.9659258262890683,0.25881904510252074
2792,2793,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:14:17+00:00,blocked_ip,1,brute_force_same_account,17,17,18,970426,970426,1,1,0.9659258262890683,0.25881904510252074
2793,2794,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:14:30+00:00,blocked_ip,1,brute_force_same_account,18,18,19,970413,970413,1,1,0.9659258262890683,0.25881904510252074
2794,2795,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:14:40+00:00,invalid_password,1,brute_force_same_account,19,19,20,970403,970403,1,1,0.9659258262890683,0.25881904510252074
2795,2796,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:15:40+00:00,invalid_password,1,brute_force_same_account,20,20,21,970343,970343,1,1,0.9659258262890683,0.25881904510252074
2796,2797,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:15:43+00:00,too_many_attempts,1,brute_force_same_account,21,21,22,970340,970340,1,1,0.9659258262890683,0.25881904510252074
2797,2798,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:16:25+00:00,invalid_password,1,brute_force_same_account,20,22,23,970298,970298,1,1,0.9659258262890683,0.25881904510252074
2798,2799,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:17:02+00:00,blocked_ip,1,brute_force_same_account,18,23,24,970261,970261,1,1,0.9659258262890683,0.25881904510252074
2799,2800,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:17:46+00:00,invalid_password,1,brute_force_same_account,15,24,25,970217,970217,1,1,0.9659258262890683,0.25881904510252074
2800,2801,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:18:15+00:00,too_many_attempts,1,brute_force_same_account,12,25,26,970188,970188,1,1,0.9659258262890683,0.25881904510252074
2801,2802,user9@example.com,02:10:94:D7:6C:72,198.51.100.207,"Dubai, AE",2026-07-29 05:19:34+00:00,invalid_password,1,brute_force_same_account,8,26,27,970109,970109,1,1,0.9659258262890683,0.25881904510252074
2317,2318,user2@example.com,02:62:2C:0C:31:68,198.51.100.208,"Sylhet, BD",2026-07-24 11:40:02+00:00,otp_failed,1,distributed_account_attack,4,4,4,1379281,1379281,1,1,0.258819045102521,-0.9659258262890682
691,692,user8@example.com,02:00:FA:7E:F1:38,198.51.100.210,"Dhaka, BD",2026-07-08 11:49:06+00:00,invalid_password,1,distributed_account_attack,1,7,14,2761137,2761137,1,1,0.258819045102521,-0.9659258262890682
695,696,user8@example.com,02:83:F9:81:BA:EA,198.51.100.212,"New York, US",2026-07-08 11:53:46+00:00,unknown_device,1,distributed_account_attack,5,5,18,2760857,2760857,1,1,0.258819045102521,-0.9659258262890682
2820,2821,user2@example.com,02:14:AC:08:23:F0,198.51.100.213,"Singapore, SG",2026-07-29 08:18:16+00:00,otp_failed,1,distributed_account_attack,3,6,12,959387,959387,1,1,0.8660254037844387,-0.4999999999999998
2323,2324,user2@example.com,02:D0:24:AE:5E:FE,198.51.100.214,"Rajshahi, BD",2026-07-24 11:52:48+00:00,unknown_device,1,distributed_account_attack,2,5,10,1378515,1378515,1,1,0.258819045102521,-0.9659258262890682
1122,1123,user2@example.com,02:20:19:6B:B9:65,198.51.100.215,"Singapore, SG",2026-07-12 07:09:00+00:00,otp_failed,1,distributed_account_attack,1,2,17,2432343,2432343,1,1,0.9659258262890683,-0.25881904510252063
2761,2762,user3@example.com,02:55:BF:51:33:54,198.51.100.216,"Sylhet, BD",2026-07-29 03:18:38+00:00,invalid_password,1,distributed_account_attack,2,4,10,977365,977365,1,1,0.7071067811865475,0.7071067811865476
941,942,user7@example.com,02:86:15:1D:7D:04,198.51.100.219,"Chattogram, BD",2026-07-10 11:16:27+00:00,otp_failed,1,distributed_account_attack,1,4,12,2590296,2590296,1,1,0.258819045102521,-0.9659258262890682
949,950,user7@example.com,02:B9:DC:F2:6D:1B,198.51.100.223,"Dhaka, BD",2026-07-10 11:36:00+00:00,otp_failed,1,distributed_account_attack,2,5,20,2589123,2589123,1,1,0.258819045102521,-0.9659258262890682
650,651,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:49:40+00:00,too_many_attempts,1,brute_force_same_account,1,1,2,2771903,2771903,1,1,0.8660254037844387,-0.4999999999999998
651,652,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:49:50+00:00,invalid_password,1,brute_force_same_account,2,2,3,2771893,2771893,1,1,0.8660254037844387,-0.4999999999999998
652,653,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:50:01+00:00,too_many_attempts,1,brute_force_same_account,3,3,4,2771882,2771882,1,1,0.8660254037844387,-0.4999999999999998
653,654,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:50:02+00:00,too_many_attempts,1,brute_force_same_account,4,4,5,2771881,2771881,1,1,0.8660254037844387,-0.4999999999999998
654,655,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:50:35+00:00,invalid_password,1,brute_force_same_account,5,5,6,2771848,2771848,1,1,0.8660254037844387,-0.4999999999999998
655,656,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:50:44+00:00,blocked_ip,1,brute_force_same_account,6,6,7,2771839,2771839,1,1,0.8660254037844387,-0.4999999999999998
656,657,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:00+00:00,blocked_ip,1,brute_force_same_account,7,7,8,2771823,2771823,1,1,0.8660254037844387,-0.4999999999999998
657,658,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:04+00:00,blocked_ip,1,brute_force_same_account,8,8,9,2771819,2771819,1,1,0.8660254037844387,-0.4999999999999998
658,659,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:04+00:00,invalid_password,1,brute_force_same_account,9,9,10,2771819,2771819,1,1,0.8660254037844387,-0.4999999999999998
659,660,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:10+00:00,blocked_ip,1,brute_force_same_account,10,10,11,2771813,2771813,1,1,0.8660254037844387,-0.4999999999999998
660,661,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:19+00:00,too_many_attempts,1,brute_force_same_account,11,11,12,2771804,2771804,1,1,0.8660254037844387,-0.4999999999999998
661,662,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:19+00:00,invalid_password,1,brute_force_same_account,12,12,13,2771804,2771804,1,1,0.8660254037844387,-0.4999999999999998
662,663,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:22+00:00,too_many_attempts,1,brute_force_same_account,13,13,14,2771801,2771801,1,1,0.8660254037844387,-0.4999999999999998
663,664,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:48+00:00,too_many_attempts,1,brute_force_same_account,14,14,15,2771775,2771775,1,2,0.8660254037844387,-0.4999999999999998
664,665,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:51:50+00:00,invalid_password,1,brute_force_same_account,15,15,16,2771773,2771773,1,1,0.8660254037844387,-0.4999999999999998
665,666,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:52:00+00:00,invalid_password,1,brute_force_same_account,16,16,17,2771763,2771763,1,1,0.8660254037844387,-0.4999999999999998
666,667,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:52:07+00:00,invalid_password,1,brute_force_same_account,17,17,18,2771756,2771756,1,1,0.8660254037844387,-0.4999999999999998
667,668,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:53:16+00:00,blocked_ip,1,brute_force_same_account,18,18,19,2771687,2771687,1,1,0.8660254037844387,-0.4999999999999998
668,669,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:53:21+00:00,blocked_ip,1,brute_force_same_account,19,19,20,2771682,2771682,1,1,0.8660254037844387,-0.4999999999999998
669,670,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:54:06+00:00,too_many_attempts,1,brute_force_same_account,20,20,21,2771637,2771637,1,1,0.8660254037844387,-0.4999999999999998
670,671,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:54:55+00:00,too_many_attempts,1,brute_force_same_account,19,21,22,2771588,2771588,1,1,0.8660254037844387,-0.4999999999999998
671,672,user7@example.com,02:4D:99:66:2D:E0,198.51.100.224,"Rajshahi, BD",2026-07-08 08:56:16+00:00,blocked_ip,1,brute_force_same_account,12,22,23,2771507,2771507,1,1,0.8660254037844387,-0.4999999999999998
1040,1041,user3@example.com,02:60:FF:5D:6F:B0,198.51.100.224,"Sylhet, BD",2026-07-11 04:45:47+00:00,unknown_device,1,distributed_account_attack,2,3,22,2527336,2527336,1,1,0.8660254037844386,0.5000000000000001
2325,2326,user2@example.com,02:72:94:80:C7:B7,198.51.100.224,"Sylhet, BD",2026-07-24 11:53:54+00:00,invalid_password,1,distributed_account_attack,3,5,12,1378449,1378449,1,1,0.258819045102521,-0.9659258262890682
687,688,user8@example.com,02:88:7A:21:33:8D,198.51.100.226,"Singapore, SG",2026-07-08 11:42:13+00:00,otp_failed,1,distributed_account_attack,3,5,10,2761550,2761550,1,1,0.258819045102521,-0.9659258262890682
933,934,user7@example.com,02:13:94:52:4D:ED,198.51.100.227,"Chattogram, BD",2026-07-10 11:01:19+00:00,invalid_password,1,distributed_account_attack,3,5,5,2591204,2591204,1,1,0.258819045102521,-0.9659258262890682
1109,1110,user2@example.com,02:3C:93:8C:F9:E0,198.51.100.227,"Sylhet, BD",2026-07-12 06:40:19+00:00,otp_failed,1,distributed_account_attack,4,4,4,2434064,2434064,2,2,1.0,6.123233995736766e-17
1034,1035,user3@example.com,02:DF:21:57:0B:E5,198.51.100.230,"New York, US",2026-07-11 04:27:24+00:00,unknown_device,1,distributed_account_attack,2,4,17,2528439,2528439,1,1,0.8660254037844386,0.5000000000000001
859,860,user2@example.com,02:51:B0:33:F1:C9,198.51.100.234,"Dubai, AE",2026-07-09 23:06:22+00:00,otp_failed,1,distributed_account_attack,2,2,2,2634101,2634101,1,1,-0.25881904510252157,0.9659258262890681
945,946,user7@example.com,02:EF:EE:37:2B:5C,198.51.100.235,"Singapore, SG",2026-07-10 11:28:49+00:00,invalid_password,1,distributed_account_attack,2,3,16,2589554,2589554,1,1,0.258819045102521,-0.9659258262890682
2322,2323,user2@example.com,02:B3:DC:F4:9B:74,198.51.100.239,"Dhaka, BD",2026-07-24 11:48:06+00:00,invalid_password,1,distributed_account_attack,4,8,9,1378797,1378797,2,2,0.258819045102521,-0.9659258262890682
948,949,user7@example.com,02:E7:D6:6D:84:5E,198.51.100.24,"Singapore, SG",2026-07-10 11:34:27+00:00,otp_failed,1,distributed_account_attack,2,5,19,2589216,2589216,1,1,0.258819045102521,-0.9659258262890682
936,937,user7@example.com,02:2C:FF:30:E8:A0,198.51.100.240,"London, GB",2026-07-10 11:04:07+00:00,invalid_password,1,distributed_account_attack,4,6,8,2591036,2591036,1,1,0.258819045102521,-0.9659258262890682
1116,1117,user2@example.com,02:52:BF:A9:D3:6E,198.51.100.241,"Dhaka, BD",2026-07-12 06:54:23+00:00,invalid_password,1,distributed_account_attack,5,6,11,2433220,2433220,1,1,1.0,6.123233995736766e-17
1920,1921,user8@example.com,02:08:AA:A2:56:BB,198.51.100.241,"Singapore, SG",2026-07-20 08:10:19+00:00,unknown_device,1,distributed_account_attack,4,6,6,1737464,1737464,1,1,0.8660254037844387,-0.4999999999999998
879,880,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:07:40+00:00,too_many_attempts,1,brute_force_same_account,1,1,1,2619623,2619623,1,1,0.7071067811865475,0.7071067811865476
880,881,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:07:57+00:00,invalid_password,1,brute_force_same_account,2,2,2,2619606,2619606,2,2,0.7071067811865475,0.7071067811865476
881,882,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:08:10+00:00,invalid_password,1,brute_force_same_account,3,3,3,2619593,2619593,1,1,0.7071067811865475,0.7071067811865476
882,883,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:08:12+00:00,invalid_password,1,brute_force_same_account,4,4,4,2619591,2619591,1,1,0.7071067811865475,0.7071067811865476
883,884,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:08:28+00:00,blocked_ip,1,brute_force_same_account,5,5,5,2619575,2619575,1,1,0.7071067811865475,0.7071067811865476
884,885,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:08:34+00:00,invalid_password,1,brute_force_same_account,6,6,6,2619569,2619569,1,1,0.7071067811865475,0.7071067811865476
885,886,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:08:46+00:00,blocked_ip,1,brute_force_same_account,7,7,7,2619557,2619557,1,1,0.7071067811865475,0.7071067811865476
886,887,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:08:50+00:00,invalid_password,1,brute_force_same_account,8,8,8,2619553,2619553,1,1,0.7071067811865475,0.7071067811865476
887,888,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:09:04+00:00,too_many_attempts,1,brute_force_same_account,9,9,9,2619539,2619539,1,1,0.7071067811865475,0.7071067811865476
888,889,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:09:19+00:00,blocked_ip,1,brute_force_same_account,10,10,10,2619524,2619524,1,1,0.7071067811865475,0.7071067811865476
889,890,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:09:30+00:00,invalid_password,1,brute_force_same_account,11,11,11,2619513,2619513,1,1,0.7071067811865475,0.7071067811865476
890,891,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:09:40+00:00,invalid_password,1,brute_force_same_account,12,12,12,2619503,2619503,2,2,0.7071067811865475,0.7071067811865476
891,892,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:09:52+00:00,invalid_password,1,brute_force_same_account,13,13,13,2619491,2619491,1,3,0.7071067811865475,0.7071067811865476
892,893,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:10:10+00:00,blocked_ip,1,brute_force_same_account,14,14,14,2619473,2619473,1,1,0.7071067811865475,0.7071067811865476
893,894,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:10:22+00:00,invalid_password,1,brute_force_same_account,15,15,15,2619461,2619461,1,1,0.7071067811865475,0.7071067811865476
894,895,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:10:28+00:00,too_many_attempts,1,brute_force_same_account,16,16,16,2619455,2619455,1,1,0.7071067811865475,0.7071067811865476
895,896,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:10:42+00:00,invalid_password,1,brute_force_same_account,17,17,17,2619441,2619441,1,1,0.7071067811865475,0.7071067811865476
896,897,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:10:52+00:00,too_many_attempts,1,brute_force_same_account,18,18,18,2619431,2619431,1,1,0.7071067811865475,0.7071067811865476
897,898,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:11:28+00:00,too_many_attempts,1,brute_force_same_account,19,19,19,2619395,2619395,1,1,0.7071067811865475,0.7071067811865476
898,899,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:11:31+00:00,too_many_attempts,1,brute_force_same_account,20,20,20,2619392,2619392,1,1,0.7071067811865475,0.7071067811865476
899,900,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:12:15+00:00,blocked_ip,1,brute_force_same_account,21,21,21,2619348,2619348,2,2,0.7071067811865475,0.7071067811865476
900,901,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:12:29+00:00,invalid_password,1,brute_force_same_account,22,22,22,2619334,2619334,1,3,0.7071067811865475,0.7071067811865476
902,903,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:13:18+00:00,invalid_password,1,brute_force_same_account,19,23,23,2619285,2619285,1,1,0.7071067811865475,0.7071067811865476
903,904,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:13:40+00:00,too_many_attempts,1,brute_force_same_account,18,24,24,2619263,2619263,2,2,0.7071067811865475,0.7071067811865476
904,905,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:14:16+00:00,invalid_password,1,brute_force_same_account,16,25,25,2619227,2619227,1,1,0.7071067811865475,0.7071067811865476
905,906,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:14:28+00:00,too_many_attempts,1,brute_force_same_account,16,26,26,2619215,2619215,1,1,0.7071067811865475,0.7071067811865476
906,907,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:14:34+00:00,blocked_ip,1,brute_force_same_account,16,27,27,2619209,2619209,1,1,0.7071067811865475,0.7071067811865476
907,908,user1@example.com,02:2D:9D:58:A0:18,198.51.100.243,"Dhaka, BD",2026-07-10 03:15:19+00:00,invalid_password,1,brute_force_same_account,14,28,28,2619164,2619164,1,1,0.7071067811865475,0.7071067811865476
223,224,user2@example.com,02:66:F3:F5:94:94,198.51.100.246,"Dubai, AE",2026-07-03 14:30:54+00:00,unknown_device,1,distributed_account_attack,1,3,17,3183429,3183429,1,1,-0.4999999999999997,-0.8660254037844388
2771,2772,user3@example.com,02:C3:15:37:32:30,198.51.100.248,"Rajshahi, BD",2026-07-29 03:44:10+00:00,unknown_device,1,distributed_account_attack,1,3,19,975833,975833,1,1,0.7071067811865475,0.7071067811865476
1029,1030,user3@example.com,02:B6:27:44:A4:7E,198.51.100.25,"Dubai, AE",2026-07-11 04:15:32+00:00,invalid_password,1,distributed_account_attack,5,7,12,2529151,2529151,1,1,0.8660254037844386,0.5000000000000001
693,694,user8@example.com,02:AA:F7:39:8A:0A,198.51.100.251,"Singapore, SG",2026-07-08 11:50:33+00:00,unknown_device,1,distributed_account_attack,3,8,16,2761050,2761050,1,1,0.258819045102521,-0.9659258262890682
2768,2769,user3@example.com,02:A8:D6:80:B6:2A,198.51.100.26,"Dubai, AE",2026-07-29 03:31:06+00:00,unknown_device,1,distributed_account_attack,4,5,16,976617,976617,1,1,0.7071067811865475,0.7071067811865476
211,212,user2@example.com,02:00:4E:3D:31:7E,198.51.100.27,"Dubai, AE",2026-07-03 14:07:49+00:00,unknown_device,1,distributed_account_attack,2,5,6,3184814,3184814,1,1,-0.4999999999999997,-0.8660254037844388
2755,2756,user3@example.com,02:0D:40:30:74:EA,198.51.100.31,"London, GB",2026-07-29 03:05:55+00:00,otp_failed,1,distributed_account_attack,3,4,4,978128,978128,1,1,0.7071067811865475,0.7071067811865476
2821,2822,user2@example.com,02:C2:8A:57:46:EB,198.51.100.33,"New York, US",2026-07-29 08:19:06+00:00,unknown_device,1,distributed_account_attack,4,5,13,959337,959337,1,1,0.8660254037844387,-0.4999999999999998
863,864,user2@example.com,02:B9:AE:00:CB:27,198.51.100.36,"Dubai, AE",2026-07-09 23:10:13+00:00,invalid_password,1,distributed_account_attack,5,6,6,2633870,2633870,2,2,-0.25881904510252157,0.9659258262890681
2326,2327,user2@example.com,02:AD:D7:85:66:AB,198.51.100.36,"Rajshahi, BD",2026-07-24 11:59:51+00:00,unknown_device,1,distributed_account_attack,1,4,13,1378092,1378092,3,3,0.258819045102521,-0.9659258262890682
2752,2753,user3@example.com,02:11:C5:18:65:5D,198.51.100.37,"Dhaka, BD",2026-07-29 03:00:47+00:00,invalid_password,1,distributed_account_attack,1,1,1,978436,978436,4,4,0.7071067811865475,0.7071067811865476
678,679,user8@example.com,02:23:8E:D8:54:9D,198.51.100.38,"Dubai, AE",2026-07-08 11:26:30+00:00,unknown_device,1,distributed_account_attack,2,2,4,2762493,2762493,5,5,0.258819045102521,-0.9659258262890682
871,872,user2@example.com,02:BA:39:5B:D9:C4,198.51.100.39,"Dhaka, BD",2026-07-09 23:25:51+00:00,unknown_device,1,distributed_account_attack,3,6,14,2632932,2632932,6,6,-0.25881904510252157,0.9659258262890681
1918,1919,user8@example.com,02:1F:21:62:4B:88,198.51.100.45,"Dubai, AE",2026-07-20 08:06:30+00:00,otp_failed,1,distributed_account_attack,4,4,4,1737693,1737693,7,7,0.8660254037844387,-0.4999999999999998
1928,1929,user8@example.com,02:A1:D3:73:60:8B,198.51.100.46,"London, GB",2026-07-20 08:19:25+00:00,unknown_device,1,distributed_account_attack,5,9,14,1736918,1736918,7,8,0.8660254037844387,-0.4999999999999998
1921,1922,user8@example.com,02:EE:2C:ED:2D:3B,198.51.100.47,"Chattogram, BD",2026-07-20 08:11:58+00:00,otp_failed,1,distributed_account_attack,3,7,7,1737365,1737365,7,9,0.8660254037844387,-0.4999999999999998
221,222,user2@example.com,02:85:E0:3F:DD:4A,198.51.100.48,"Sylhet, BD",2026-07-03 14:21:26+00:00,invalid_password,1,distributed_account_attack,4,7,15,3183997,3183997,7,10,-0.4999999999999997,-0.8660254037844388
1760,1761,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:56:52+00:00,too_many_attempts,1,brute_force_same_account,1,1,2,1817471,1817471,1,8,0.7071067811865476,-0.7071067811865475
1761,1762,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:57:03+00:00,invalid_password,1,brute_force_same_account,2,2,3,1817460,1817460,2,3,0.7071067811865476,-0.7071067811865475
1762,1763,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:57:22+00:00,blocked_ip,1,brute_force_same_account,3,3,4,1817441,1817441,1,1,0.7071067811865476,-0.7071067811865475
1763,1764,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:57:24+00:00,blocked_ip,1,brute_force_same_account,4,4,5,1817439,1817439,1,1,0.7071067811865476,-0.7071067811865475
1764,1765,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:57:46+00:00,invalid_password,1,brute_force_same_account,5,5,6,1817417,1817417,1,1,0.7071067811865476,-0.7071067811865475
1765,1766,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:58:02+00:00,blocked_ip,1,brute_force_same_account,6,6,7,1817401,1817401,1,1,0.7071067811865476,-0.7071067811865475
1766,1767,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:58:02+00:00,blocked_ip,1,brute_force_same_account,7,7,8,1817401,1817401,1,1,0.7071067811865476,-0.7071067811865475
1767,1768,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:58:09+00:00,invalid_password,1,brute_force_same_account,8,8,9,1817394,1817394,2,2,0.7071067811865476,-0.7071067811865475
1768,1769,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:58:13+00:00,invalid_password,1,brute_force_same_account,9,9,10,1817390,1817390,2,3,0.7071067811865476,-0.7071067811865475
1769,1770,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:58:16+00:00,too_many_attempts,1,brute_force_same_account,10,10,11,1817387,1817387,1,1,0.7071067811865476,-0.7071067811865475
1770,1771,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:58:40+00:00,too_many_attempts,1,brute_force_same_account,11,11,12,1817363,1817363,1,1,0.7071067811865476,-0.7071067811865475
1771,1772,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:59:02+00:00,too_many_attempts,1,brute_force_same_account,12,12,13,1817341,1817341,1,1,0.7071067811865476,-0.7071067811865475
1772,1773,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:59:08+00:00,too_many_attempts,1,brute_force_same_account,13,13,14,1817335,1817335,1,1,0.7071067811865476,-0.7071067811865475
1773,1774,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19 09:59:24+00:00,invalid_password,1,brute_force_same_account,14,14,15,1817319,1817319,1,1,0.7071067811865476,-0.7071067811865475
